num,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties+,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength+,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
12356,13135,0,62,65,63,52,61,24,61,20,30,10,11,39,8,7,17,41,18,12,25,14,14,9,31,25,53,23,47,18,16,21,15,14,55,23,68,26,0,2,1,0,0,0,0,31,0,0,0,0,0,65,63,52,61,61
12357,13135,0,62,83,58,50,66,36,64,83,83,57,59,59,55,50,57,56,46,49,50,44,56,67,81,77,61,61,58,33,44,31,39,37,64,69,63,59,0,5,3,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12358,13135,0,62,57,64,51,58,33,67,55,59,63,65,68,61,59,65,53,42,58,54,48,53,56,60,63,60,60,58,30,64,30,30,27,70,63,73,56,0,2,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12359,13135,0,62,77,62,49,66,25,60,77,77,62,62,62,60,59,65,47,39,44,56,43,62,62,88,90,62,61,64,22,60,30,13,12,68,75,54,56,0,3,2,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12360,13135,0,62,64,65,55,63,24,56,19,32,12,19,41,24,12,23,40,12,14,34,37,13,22,39,46,56,36,51,20,22,12,14,18,55,25,63,28,0,2,1,0,0,0,0,23,0,0,0,0,0,64,65,55,56,63
12361,13135,0,62,68,63,47,60,33,55,64,71,62,64,66,59,56,61,55,35,40,55,38,49,61,56,64,59,60,56,29,58,28,32,30,62,51,56,54,0,2,2,0,0,0,0,18,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12362,13135,0,62,62,52,62,64,56,66,68,57,60,52,54,51,45,45,61,60,61,64,63,60,61,76,86,61,63,57,60,41,51,65,53,55,76,64,63,0,4,3,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12363,13135,0,62,66,62,50,59,22,61,65,66,65,62,67,55,61,61,47,49,32,58,40,59,56,64,60,60,60,63,20,60,18,16,17,73,55,75,30,0,4,2,0,0,0,0,33,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12364,13135,0,62,61,55,56,59,58,75,57,65,56,55,57,52,43,66,57,54,48,58,58,51,57,61,62,59,59,64,61,57,55,59,58,65,85,70,76,0,3,2,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12365,13135,0,62,66,48,60,58,59,67,67,66,56,41,62,52,46,39,58,53,44,68,66,39,56,56,69,55,62,57,58,55,59,62,59,66,76,66,60,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12366,13135,0,62,69,65,54,62,28,58,61,76,61,69,70,61,54,48,54,58,39,58,53,36,64,58,52,52,65,49,22,64,22,28,26,70,50,70,34,0,4,3,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12367,13135,0,62,67,51,55,52,58,70,63,70,53,38,70,61,44,52,50,54,58,59,55,50,43,71,73,56,54,60,60,47,60,60,56,63,80,73,53,0,2,2,0,0,0,0,34,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12368,13135,0,62,66,48,63,67,53,61,63,69,59,39,63,50,48,45,71,44,43,72,72,45,70,60,46,57,70,63,54,57,53,50,53,64,64,61,57,0,3,2,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12369,13135,0,62,72,58,62,61,36,56,73,71,61,57,59,65,48,50,65,56,63,63,64,50,57,70,73,53,64,61,29,57,38,30,36,67,60,58,45,0,2,3,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12370,13135,0,62,73,35,57,57,57,60,74,72,57,21,55,38,30,46,56,59,60,58,55,54,56,62,68,57,55,51,58,39,60,60,58,54,66,55,64,0,2,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12371,13135,0,62,72,31,40,41,61,72,68,75,20,29,55,17,27,20,36,28,15,50,48,34,35,51,45,59,40,53,62,58,62,61,59,75,60,79,67,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12372,13135,0,62,71,49,65,63,37,62,69,73,58,45,54,48,51,62,63,64,57,69,66,57,63,58,62,62,65,68,24,57,41,34,44,67,68,64,48,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12373,13135,0,62,70,60,50,57,46,73,68,72,62,60,61,58,53,63,50,44,42,55,52,44,59,57,55,59,55,58,44,61,42,47,44,80,63,85,55,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12374,13135,0,62,75,54,55,65,24,52,76,74,63,55,56,52,41,49,58,52,42,58,50,57,65,81,79,55,60,59,25,32,23,22,26,54,58,55,37,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12375,13135,0,62,86,54,55,63,42,56,82,90,55,56,57,54,32,50,58,59,42,56,45,59,63,77,63,56,60,60,40,43,46,41,40,63,51,60,48,0,2,3,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12376,13135,0,62,62,59,58,64,30,63,29,32,6,6,44,7,8,10,30,12,10,20,24,13,11,33,21,57,12,41,14,13,6,13,11,52,16,56,23,0,2,1,0,0,0,0,21,0,0,0,0,0,62,59,58,63,64
12377,13135,0,62,73,47,55,59,57,61,72,73,51,44,60,48,32,38,53,58,36,60,52,53,57,71,67,58,58,57,57,54,58,56,57,66,63,62,56,0,2,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12378,13135,0,62,63,30,44,49,60,77,70,57,32,31,36,22,25,25,43,28,22,56,51,21,46,47,49,58,51,55,59,61,59,61,60,79,76,82,66,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12379,13135,0,62,59,61,44,52,32,69,55,63,65,63,65,53,52,61,45,24,41,57,39,40,52,41,41,60,53,65,30,73,30,25,20,79,62,77,54,0,2,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12380,13135,0,62,78,57,54,65,24,57,82,75,62,58,58,58,43,55,52,54,47,58,47,61,65,78,78,54,62,54,20,56,23,20,18,71,54,58,56,0,3,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12381,13135,0,62,63,64,59,63,22,61,18,29,4,5,44,8,5,14,32,13,14,24,25,12,7,40,48,50,19,24,11,13,9,11,13,43,27,49,21,0,3,1,0,0,0,0,25,0,0,0,0,0,63,64,59,61,63
12382,13135,0,62,67,43,54,62,56,61,68,66,49,39,52,46,34,30,44,62,31,61,50,57,60,70,71,57,62,56,58,46,55,59,56,59,65,64,51,0,2,2,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12383,13135,0,62,76,60,52,64,53,60,78,75,59,59,67,57,50,55,53,56,44,57,32,55,65,70,70,55,62,59,52,56,52,54,55,69,54,57,75,0,3,3,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12384,13135,0,62,64,30,44,52,60,73,67,61,33,23,51,23,27,44,33,35,27,53,55,48,49,52,52,56,55,52,58,60,59,62,58,67,62,78,75,0,2,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12385,13135,0,62,52,29,35,41,64,63,51,52,24,22,46,27,26,46,32,32,30,41,37,24,33,44,57,47,47,47,63,60,62,68,66,64,53,69,62,0,2,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12386,13135,0,62,64,61,57,64,61,64,63,64,59,62,63,59,58,56,50,61,57,59,57,59,66,68,63,57,63,56,60,58,58,65,63,70,51,74,55,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12387,13135,0,62,72,61,50,62,26,57,73,72,62,64,61,54,58,56,47,41,38,58,50,50,60,70,72,60,63,59,21,59,32,15,20,69,62,61,38,0,4,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12388,13135,0,62,62,63,56,62,27,59,59,64,64,65,63,60,61,59,64,44,47,61,54,57,63,60,63,61,62,63,20,59,25,24,27,63,58,60,57,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12389,13135,0,62,64,60,50,66,23,43,66,63,59,61,66,57,48,45,58,62,37,48,33,41,68,61,68,65,65,53,20,39,18,25,26,44,40,48,33,0,2,3,0,0,0,0,29,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12390,13135,0,62,88,56,57,60,30,65,86,90,60,60,65,42,42,50,53,60,38,60,60,58,62,54,51,52,63,60,26,65,24,28,30,81,59,66,68,0,3,3,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12391,13135,0,62,72,37,50,54,61,72,73,71,52,31,48,40,30,32,48,51,20,55,52,47,51,64,61,58,54,58,61,61,62,60,60,86,72,75,61,0,4,2,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12392,13135,0,62,62,57,60,62,30,61,68,57,62,61,71,35,48,56,60,62,39,65,53,53,63,54,56,63,65,62,24,53,20,38,22,64,68,66,40,0,5,3,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12393,13135,0,62,62,60,64,62,45,64,45,44,19,13,48,13,11,30,56,13,13,49,28,16,20,59,57,56,34,59,25,16,14,16,14,67,20,57,35,0,4,1,0,0,0,0,38,0,0,0,0,0,62,60,64,64,62
12394,13135,0,62,73,50,59,62,55,64,72,74,53,53,52,44,48,44,58,61,41,61,58,60,61,72,70,59,61,54,57,42,57,56,57,59,70,65,56,0,3,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12395,13135,0,62,76,58,60,65,52,67,77,75,59,57,63,56,60,60,63,55,55,64,57,60,64,77,63,60,65,60,55,60,40,58,56,75,62,67,69,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12396,13135,0,62,64,29,36,38,62,69,66,63,23,22,43,32,24,38,26,31,28,46,38,26,30,48,59,54,38,55,63,62,64,60,64,73,64,71,68,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12397,13135,0,62,61,64,56,63,48,59,50,44,7,7,42,6,5,18,40,12,11,25,22,12,8,48,42,58,12,30,14,14,9,13,15,71,23,78,26,0,2,1,0,0,0,0,22,0,0,0,0,0,61,64,56,59,63
12398,13135,0,62,58,62,47,58,25,67,54,61,65,64,73,48,54,57,41,49,55,47,51,43,62,49,48,56,57,57,15,60,29,19,15,71,56,78,51,0,3,3,0,0,0,0,34,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12399,13135,0,62,69,55,64,62,51,58,71,67,63,51,72,48,42,50,68,51,52,68,67,72,60,73,74,60,61,50,48,42,49,57,50,55,58,57,62,0,4,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12400,13135,0,62,73,26,52,52,55,58,74,72,47,22,30,20,21,45,30,60,28,62,61,42,40,64,70,49,61,59,48,48,51,63,60,60,75,56,43,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12401,13135,0,62,61,62,55,62,46,59,45,48,7,8,41,8,11,19,42,12,12,35,37,14,10,28,36,63,25,48,13,18,14,12,17,63,30,65,37,0,3,1,0,0,0,0,20,0,0,0,0,0,61,62,55,59,62
12402,13135,0,62,89,57,55,62,22,58,88,90,57,58,66,51,46,49,58,58,32,55,57,44,59,77,85,54,60,52,24,42,17,20,21,60,71,54,50,0,3,3,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12403,13135,0,62,64,62,48,61,19,63,62,65,64,64,63,59,53,64,49,42,55,52,39,54,60,70,59,55,62,52,10,60,11,19,18,72,56,73,43,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12404,13135,0,62,80,60,50,63,21,61,81,80,61,63,62,55,55,57,59,43,39,55,39,44,61,79,80,59,60,59,16,58,16,19,15,73,66,60,53,0,2,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12405,13135,0,62,55,35,50,55,62,64,55,55,40,30,45,33,37,40,43,42,33,60,57,38,54,58,59,56,56,55,61,61,62,62,60,69,54,72,56,0,3,2,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12406,13135,0,62,68,29,46,50,61,66,66,70,21,23,45,28,22,31,35,35,26,59,57,25,40,62,52,52,60,47,58,61,60,63,60,74,50,75,63,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12407,13135,0,62,64,61,59,63,53,63,53,52,19,12,44,15,18,20,37,20,17,31,21,20,15,35,62,50,21,35,18,19,16,14,20,70,37,72,34,0,1,1,0,0,0,0,34,0,0,0,0,0,64,61,59,63,63
12408,13135,0,62,80,54,60,62,52,66,75,84,62,52,51,60,58,49,63,54,56,62,60,52,56,79,83,59,64,55,57,54,49,53,42,68,79,64,56,0,3,3,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12409,13135,0,62,72,57,57,65,61,61,70,73,60,52,70,61,49,48,60,46,56,62,58,53,65,72,62,69,65,58,64,57,58,64,60,64,63,59,65,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12410,13135,0,62,68,31,50,57,59,69,71,65,44,24,44,27,30,46,44,55,31,53,49,46,57,61,66,50,57,48,57,53,57,62,62,66,80,64,67,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12411,13135,0,62,70,25,44,47,61,56,70,70,27,22,32,24,20,37,25,60,23,55,31,36,40,48,65,62,52,52,61,54,62,61,60,64,54,62,42,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12412,13135,0,62,76,34,54,58,56,67,78,74,49,33,38,28,32,34,52,62,41,55,49,60,53,69,81,57,60,54,59,44,58,57,55,67,64,73,57,0,3,2,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12413,13135,0,62,68,54,58,67,50,53,69,67,63,55,57,52,44,42,62,48,44,64,58,47,65,76,86,60,66,63,50,53,50,49,49,50,70,44,56,0,2,3,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12414,13135,0,62,63,60,59,63,58,73,60,66,59,56,71,63,46,63,62,56,49,62,60,54,61,70,68,61,62,60,57,57,59,59,57,69,80,73,63,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12415,13135,0,62,53,55,63,62,56,60,54,53,61,51,63,55,50,53,66,60,59,64,63,60,60,69,67,58,63,60,55,54,58,56,50,58,64,62,48,0,3,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12416,13135,0,62,62,56,60,67,51,55,68,57,56,53,61,57,49,58,63,57,48,61,60,58,65,82,82,62,64,62,49,53,43,58,59,59,64,55,45,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12417,13135,0,62,71,49,53,62,59,68,73,70,51,49,61,39,39,41,51,54,36,58,53,34,63,72,76,58,58,51,55,53,63,60,60,71,63,71,64,0,3,2,0,0,0,0,24,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12418,13135,0,62,39,39,43,42,61,73,34,43,38,35,44,44,25,49,42,24,42,52,50,31,39,40,33,60,43,57,59,62,62,61,60,67,58,82,72,0,3,2,0,0,0,0,37,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12419,13135,0,62,60,24,41,47,63,63,61,60,42,20,29,18,28,39,31,20,30,58,52,31,37,63,72,56,50,57,60,69,62,66,60,70,55,67,59,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12420,13135,0,62,64,60,64,70,32,52,31,33,9,6,48,6,8,13,39,10,14,33,29,11,8,31,40,59,16,37,11,11,9,13,10,55,23,62,17,0,2,1,0,0,0,0,20,0,0,0,0,0,64,60,64,52,70
12421,13135,0,62,68,60,60,63,31,61,69,68,59,63,57,60,54,61,61,57,65,62,57,62,66,61,60,56,63,58,23,53,33,29,26,63,53,61,70,0,4,3,0,0,0,0,19,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12422,13135,0,62,66,60,62,65,25,55,28,21,5,8,47,12,9,14,34,10,8,18,26,8,11,49,39,56,16,27,8,11,13,13,9,51,25,56,24,0,2,1,0,0,0,0,24,0,0,0,0,0,66,60,62,55,65
12423,13135,0,62,65,56,62,62,55,67,66,64,60,56,51,58,57,59,62,59,62,62,64,61,59,75,70,59,61,64,56,51,55,57,54,64,75,68,54,0,3,3,0,0,0,0,27,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12424,13135,0,62,68,42,63,61,52,66,67,68,47,38,52,39,35,44,64,62,41,70,64,42,54,73,58,60,69,61,53,51,48,54,52,64,73,68,54,0,3,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12425,13135,0,62,68,60,58,64,51,54,69,67,60,59,64,58,57,57,59,60,56,58,54,50,62,79,81,62,60,61,56,55,45,53,49,60,63,54,41,0,3,3,0,0,0,0,37,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12426,13135,0,62,65,59,64,65,60,55,67,64,57,57,64,60,50,59,64,62,70,63,64,66,64,72,71,61,65,64,61,57,59,61,58,56,64,47,62,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12427,13135,0,62,75,61,58,63,48,69,77,74,63,58,70,59,59,60,54,58,60,60,58,65,64,71,66,56,60,63,52,53,39,53,46,78,54,80,57,0,2,3,0,0,0,0,32,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12428,13135,0,62,50,45,56,55,61,71,49,51,55,40,54,42,38,53,58,49,51,61,57,44,52,57,63,59,56,63,61,60,62,62,60,67,69,73,71,0,3,2,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12429,13135,0,62,62,48,61,62,61,57,63,62,59,44,59,41,48,49,62,50,49,68,66,51,61,64,58,62,64,59,59,53,61,64,61,61,53,60,53,0,2,2,0,0,0,0,21,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12430,13135,0,62,75,48,56,64,51,55,79,72,58,44,56,44,41,55,59,50,39,61,54,47,67,65,70,58,60,64,53,39,51,54,50,58,62,58,40,0,3,3,0,0,0,0,22,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12431,13135,0,62,30,35,46,41,61,66,28,32,38,35,45,24,27,40,52,40,26,53,43,22,34,29,34,63,50,62,58,63,63,62,60,66,36,81,65,0,3,2,0,0,0,0,39,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12432,13135,0,62,70,50,60,67,39,56,41,35,10,10,45,10,10,10,34,14,12,18,15,13,11,48,32,64,13,34,13,14,10,13,13,56,34,57,25,0,2,1,0,0,0,0,25,0,0,0,0,0,70,50,60,56,67
12433,13135,0,62,49,37,50,56,63,69,53,46,40,33,50,31,36,38,32,52,35,62,55,30,52,53,69,60,60,47,63,59,62,65,63,70,62,79,50,0,3,2,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12434,13135,0,62,64,52,62,62,57,57,65,63,54,52,56,50,40,58,64,54,50,68,63,51,61,69,62,58,64,58,57,55,58,58,56,49,64,51,66,0,3,3,0,0,0,0,18,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12435,13135,0,62,73,56,56,64,28,55,75,72,62,57,56,53,47,55,57,61,56,57,45,56,65,68,77,60,61,59,19,36,30,31,26,51,57,52,61,0,3,3,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12436,13135,0,62,76,56,63,65,55,60,75,76,60,54,64,57,50,42,61,61,65,65,62,63,64,79,70,65,62,55,58,47,53,59,53,60,71,55,58,0,3,3,0,0,0,0,25,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12437,13135,0,62,55,52,48,54,61,71,58,53,57,49,59,53,60,38,52,33,43,55,52,43,53,50,58,57,54,55,64,52,58,64,61,65,66,75,69,0,2,2,0,0,0,0,35,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12438,13135,0,62,75,52,55,56,56,69,72,77,53,52,52,53,49,44,57,54,45,59,53,48,59,52,61,57,54,50,60,50,59,54,53,67,75,68,64,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12439,13135,0,62,71,58,60,63,55,63,72,70,61,54,64,58,57,62,61,58,68,58,60,65,58,83,82,55,62,58,59,56,63,46,48,66,70,59,62,0,3,3,0,0,0,0,28,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12440,13135,0,62,64,36,48,50,59,73,63,65,31,30,42,48,33,35,38,37,25,59,61,33,48,46,37,55,55,55,58,60,57,61,59,78,59,85,57,0,3,2,0,0,0,0,23,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12441,13135,0,62,69,55,64,68,53,43,72,67,53,50,58,62,48,63,66,60,65,65,63,65,64,82,87,58,68,58,56,38,50,58,54,38,58,28,64,0,3,3,0,0,0,0,20,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12442,13135,0,62,63,62,60,64,47,58,45,49,18,16,45,11,16,25,54,20,17,26,25,16,12,32,46,59,24,31,24,16,12,11,12,67,25,75,19,0,3,1,0,0,0,0,32,0,0,0,0,0,63,62,60,58,64
12443,13135,0,62,51,58,62,63,57,64,54,49,58,56,60,62,53,62,62,59,64,63,63,62,60,71,78,59,62,64,58,48,58,58,56,61,84,58,53,0,2,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12444,13135,0,62,44,57,57,56,58,70,37,49,58,52,68,56,60,55,63,50,56,58,55,55,54,35,71,56,62,66,56,71,54,59,56,75,42,83,69,0,2,3,0,0,0,0,36,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12445,13135,0,62,71,59,60,59,40,62,69,73,62,58,60,58,59,63,65,59,63,59,56,64,59,54,68,55,57,69,38,58,31,44,38,67,61,64,58,0,4,3,0,0,0,0,37,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12446,13135,0,62,55,26,44,48,60,71,45,63,45,17,43,23,15,33,35,20,30,60,57,33,36,61,72,54,55,54,59,66,58,61,60,70,69,77,59,0,2,2,0,0,0,0,35,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12447,13135,0,62,75,50,45,60,56,53,74,75,53,44,67,57,25,33,48,56,38,41,38,35,58,80,72,61,57,51,60,45,57,55,57,48,81,43,46,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12448,13135,0,62,46,46,50,53,59,72,48,45,53,30,68,56,56,48,53,29,37,61,58,38,54,32,55,55,58,54,59,63,57,60,59,70,63,78,70,0,2,2,0,0,0,0,32,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12449,13135,0,62,64,45,57,57,60,63,64,64,50,40,57,42,40,50,52,54,46,62,62,45,55,56,63,64,59,57,57,53,59,64,62,59,71,58,64,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12450,13135,0,62,63,58,52,66,32,59,27,40,16,16,39,19,17,18,38,13,13,27,19,12,19,37,54,57,17,36,12,14,21,12,11,49,35,53,24,0,2,1,0,0,0,0,27,0,0,0,0,0,63,58,52,59,66
12451,13135,0,62,55,57,52,52,61,79,57,53,48,54,65,63,43,50,58,44,51,54,53,42,48,54,47,58,57,54,64,69,57,62,55,79,82,86,60,0,3,2,0,0,0,0,32,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12452,13135,0,62,57,55,57,57,58,74,61,54,58,53,58,60,40,52,62,46,39,63,64,44,54,60,61,63,61,52,63,51,63,54,53,68,76,78,61,0,2,2,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12453,13135,0,62,63,60,56,67,19,61,21,16,12,9,42,7,9,15,38,13,13,16,22,12,8,32,33,50,13,31,13,13,12,13,15,47,26,53,18,0,2,1,0,0,0,0,30,0,0,0,0,0,63,60,56,61,67
12454,13135,0,62,79,55,56,66,49,54,80,78,53,53,62,60,45,45,55,51,43,63,54,58,66,85,83,56,58,61,43,60,51,49,46,61,77,43,51,0,4,3,0,0,0,0,30,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12455,13135,0,62,63,65,60,66,24,60,24,24,7,7,45,5,6,19,41,14,11,20,26,14,13,33,33,43,18,23,13,12,7,14,12,39,28,42,18,0,2,1,0,0,0,0,22,0,0,0,0,0,63,65,60,60,66
12456,13955,0,61,52,53,61,61,58,68,56,48,58,44,70,56,52,46,61,62,67,61,59,64,61,58,63,60,60,62,59,52,57,61,60,63,67,71,63,0,3,2,0,0,0,0,31,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
12457,13955,0,61,77,42,48,60,57,71,78,76,56,37,54,38,31,49,55,46,39,50,43,45,63,76,58,55,52,47,53,50,57,61,59,74,72,75,61,0,3,2,0,0,0,0,26,0,0,0,0,0,65.88294147,63.91445723,63.02151076,64.3931966,66.74537269
